11,-1,1049,360,72,98,1,-1,-1,-1
11,-1,1501,299,86,106,1,-1,-1,-1
11,-1,1629,209,10,11,1,-1,-1,-1
11,-1,1589,524,21,18,1,-1,-1,-1
11,-1,246,243,44,92,1,-1,-1,-1
12,-1,960,792,95,213,1,-1,-1,-1
12,-1,1624,414,49,130,1,-1,-1,-1
12,-1,229,384,54,127,1,-1,-1,-1
12,-1,359,206,50,86,1,-1,-1,-1
12,-1,849,235,45,100,1,-1,-1,-1
12,-1,100,518,69,174,1,-1,-1,-1
12,-1,648,583,89,182,1,-1,-1,-1
12,-1,1060,359,68,100,1,-1,-1,-1
12,-1,1514,298,82,106,1,-1,-1,-1
12,-1,1629,207,10,11,1,-1,-1,-1
12,-1,1592,523,21,18,1,-1,-1,-1
12,-1,251,241,44,92,1,-1,-1,-1
13,-1,956,792,95,213,1,-1,-1,-1
13,-1,1621,414,51,129,1,-1,-1,-1
13,-1,235,383,54,127,1,-1,-1,-1
13,-1,362,204,46,85,1,-1,-1,-1
13,-1,849,234,46,100,1,-1,-1,-1
13,-1,105,517,71,174,1,-1,-1,-1
13,-1,650,583,89,182,1,-1,-1,-1
13,-1,1072,358,64,101,1,-1,-1,-1
13,-1,1528,297,77,105,1,-1,-1,-1
13,-1,1630,205,10,11,1,-1,-1,-1
13,-1,1594,522,21,18,1,-1,-1,-1
13,-1,256,239,44,92,1,-1,-1,-1
14,-1,952,792,95,213,1,-1,-1,-1
14,-1,1618,414,53,128,1,-1,-1,-1
14,-1,242,381,54,127,1,-1,-1,-1
14,-1,364,203,43,85,1,-1,-1,-1
14,-1,850,233,48,100,1,-1,-1,-1
14,-1,110,516,74,174,1,-1,-1,-1
14,-1,651,582,89,182,1,-1,-1,-1
14,-1,1084,357,60,102,1,-1,-1,-1
14,-1,1541,296,73,105,1,-1,-1,-1
14,-1,1631,204,10,11,1,-1,-1,-1
14,-1,1597,521,21,18,1,-1,-1,-1
14,-1,261,237,44,92,1,-1,-1,-1
15,-1,944,792,95,213,1,-1,-1,-1
15,-1,1611,413,57,126,1,-1,-1,-1
15,-1,256,379,54,127,1,-1,-1,-1
15,-1,369,200,36,83,1,-1,-1,-1
15,-1,850,231,50,100,1,-1,-1,-1
15,-1,121,514,78,174,1,-1,-1,-1
15,-1,654,582,89,182,1,-1,-1,-1
15,-1,1107,354,52,105,1,-1,-1,-1
15,-1,1567,294,63,104,1,-1,-1,-1
15,-1,1633,200,10,11,1,-1,-1,-1
15,-1,1602,519,21,18,1,-1,-1,-1
15,-1,270,234,44,92,1,-1,-1,-1
16,-1,944,792,95,213,1,-1,-1,-1
16,-1,1611,413,57,126,1,-1,-1,-1
16,-1,256,379,54,127,1,-1,-1,-1
16,-1,369,200,36,83,1,-1,-1,-1
16,-1,850,231,50,100,1,-1,-1,-1
16,-1,121,514,78,174,1,-1,-1,-1
16,-1,654,582,89,182,1,-1,-1,-1
16,-1,1107,354,52,105,1,-1,-1,-1
16,-1,1567,294,63,104,1,-1,-1,-1
16,-1,1633,200,10,11,1,-1,-1,-1
16,-1,1602,519,21,18,1,-1,-1,-1
16,-1,270,234,44,92,1,-1,-1,-1
17,-1,943,793,95,213,1,-1,-1,-1
17,-1,1610,413,58,126,1,-1,-1,-1
17,-1,264,376,54,127,1,-1,-1,-1
17,-1,370,198,39,83,1,-1,-1,-1
17,-1,854,230,50,100,1,-1,-1,-1
17,-1,129,511,78,174,1,-1,-1,-1
17,-1,658,579,86,181,1,-1,-1,-1
17,-1,1117,353,54,107,1,-1,-1,-1
17,-1,1576,291,66,105,1,-1,-1,-1
17,-1,1636,199,9,10,1,-1,-1,-1
17,-1,1598,518,21,18,1,-1,-1,-1
17,-1,276,233,44,92,1,-1,-1,-1
18,-1,941,793,95,213,1,-1,-1,-1
18,-1,1608,413,59,126,1,-1,-1,-1
18,-1,272,374,54,127,1,-1,-1,-1
18,-1,370,197,42,83,1,-1,-1,-1
18,-1,857,228,50,100,1,-1,-1,-1
18,-1,138,508,78,174,1,-1,-1,-1
18,-1,663,576,84,179,1,-1,-1,-1
18,-1,1128,351,57,110,1,-1,-1,-1
18,-1,1585,289,69,105,1,-1,-1,-1
18,-1,1638,198,9,10,1,-1,-1,-1
18,-1,1595,517,21,18,1,-1,-1,-1
18,-1,283,231,44,92,1,-1,-1,-1
19,-1,940,793,95,213,1,-1,-1,-1
19,-1,1607,413,61,126,1,-1,-1,-1
19,-1,280,371,54,127,1,-1,-1,-1
19,-1,371,195,45,83,1,-1,-1,-1
19,-1,860,227,50,100,1,-1,-1,-1
19,-1,146,505,78,174,1,-1,-1,-1
19,-1,668,573,81,178,1,-1,-1,-1
19,-1,1138,350,60,112,1,-1,-1,-1
19,-1,1594,286,73,105,1,-1,-1,-1
19,-1,1641,196,8,9,1,-1,-1,-1
19,-1,1591,515,21,18,1,-1,-1,-1
19,-1,289,230,44,92,1,-1,-1,-1
20,-1,939,794,95,213,1,-1,-1,-1
20,-1,1604,413,64,126,1,-1,-1,-1
20,-1,296,366,54,127,1,-1,-1,-1
20,-1,372,192,52,83,1,-1,-1,-1
20,-1,867,225,50,100,1,-1,-1,-1
20,-1,162,498,78,174,1,-1,-1,-1
20,-1,677,568,76,174,1,-1,-1,-1
20,-1,1158,347,65,116,1,-1,-1,-1
20,-1,1612,281,79,106,1,-1,-1,-1
20,-1,1646,193,8,9,1,-1,-1,-1
20,-1,1583,512,21,18,1,-1,-1,-1
20,-1,301,228,44,92,1,-1,-1,-1
21,-1,937,794,95,213,1,-1,-1,-1
21,-1,1604,413,64,126,1,-1,-1,-1
21,-1,296,366,54,127,1,-1,-1,-1
21,-1,372,192,52,83,1,-1,-1,-1
21,-1,867,225,50,100,1,-1,-1,-1
21,-1,162,498,78,174,1,-1,-1,-1
21,-1,677,568,76,174,1,-1,-1,-1
21,-1,1158,347,65,116,1,-1,-1,-1
21,-1,1612,281,79,106,1,-1,-1,-1
21,-1,1646,193,8,9,1,-1,-1,-1
21,-1,1583,512,21,18,1,-1,-1,-1
21,-1,301,228,44,92,1,-1,-1,-1
22,-1,936,794,95,213,1,-1,-1,-1
22,-1,1601,413,69,124,1,-1,-1,-1
22,-1,304,364,54,127,1,-1,-1,-1
22,-1,375,190,50,83,1,-1,-1,-1
22,-1,869,223,50,99,1,-1,-1,-1
22,-1,170,496,76,174,1,-1,-1,-1
22,-1,682,569,76,174,1,-1,-1,-1
22,-1,1167,346,65,116,1,-1,-1,-1
22,-1,1624,278,78,107,1,-1,-1,-1
22,-1,1647,191,8,9,1,-1,-1,-1
22,-1,1582,511,21,18,1,-1,-1,-1
22,-1,306,226,44,92,1,-1,-1,-1
23,-1,935,795,95,213,1,-1,-1,-1
23,-1,1597,412,74,121,1,-1,-1,-1
23,-1,311,362,54,127,1,-1,-1,-1
23,-1,378,188,48,83,1,-1,-1,-1
23,-1,872,221,50,98,1,-1,-1,-1
23,-1,177,494,73,174,1,-1,-1,-1
23,-1,686,570,76,174,1,-1,-1,-1
23,-1,1176,345,65,116,1,-1,-1,-1
23,-1,1637,276,77,108,1,-1,-1,-1
23,-1,1649,188,8,9,1,-1,-1,-1
23,-1,1580,510,21,18,1,-1,-1,-1
23,-1,311,224,44,92,1,-1,-1,-1
24,-1,933,795,95,213,1,-1,-1,-1
24,-1,1594,412,79,119,1,-1,-1,-1
24,-1,318,360,54,127,1,-1,-1,-1
24,-1,381,186,46,83,1,-1,-1,-1
24,-1,874,219,50,97,1,-1,-1,-1
24,-1,184,492,71,174,1,-1,-1,-1
24,-1,691,571,76,174,1,-1,-1,-1
24,-1,1185,344,65,116,1,-1,-1,-1
24,-1,1650,273,76,110,1,-1,-1,-1
24,-1,1650,186,8,9,1,-1,-1,-1
24,-1,1578,509,21,18,1,-1,-1,-1
24,-1,316,221,44,92,1,-1,-1,-1
25,-1,931,796,95,213,1,-1,-1,-1
25,-1,1587,412,89,114,1,-1,-1,-1
25,-1,333,356,54,127,1,-1,-1,-1
25,-1,388,182,43,83,1,-1,-1,-1
25,-1,879,216,50,95,1,-1,-1,-1
25,-1,199,488,65,174,1,-1,-1,-1
25,-1,700,574,76,174,1,-1,-1,-1
25,-1,1203,342,65,116,1,-1,-1,-1
25,-1,1675,267,75,112,1,-1,-1,-1
25,-1,1652,181,8,9,1,-1,-1,-1
25,-1,1574,507,21,18,1,-1,-1,-1
25,-1,326,217,44,92,1,-1,-1,-1
25,-1,0,337,28,104,1,-1,-1,-1
26,-1,931,796,95,213,1,-1,-1,-1
26,-1,1587,412,89,114,1,-1,-1,-1
26,-1,333,356,54,127,1,-1,-1,-1
26,-1,388,182,43,83,1,-1,-1,-1
26,-1,879,216,50,95,1,-1,-1,-1
26,-1,199,488,65,174,1,-1,-1,-1
26,-1,700,574,76,174,1,-1,-1,-1
26,-1,1203,342,65,116,1,-1,-1,-1
26,-1,1675,267,75,112,1,-1,-1,-1
26,-1,1652,181,8,9,1,-1,-1,-1
26,-1,1574,507,21,18,1,-1,-1,-1
26,-1,326,217,44,92,1,-1,-1,-1
26,-1,0,337,28,104,1,-1,-1,-1
27,-1,931,795,95,215,1,-1,-1,-1
27,-1,1583,409,86,115,1,-1,-1,-1
27,-1,338,355,54,124,1,-1,-1,-1
27,-1,388,180,42,83,1,-1,-1,-1
27,-1,881,214,48,94,1,-1,-1,-1
27,-1,204,487,65,174,1,-1,-1,-1
27,-1,700,574,76,170,1,-1,-1,-1
27,-1,1212,342,64,114,1,-1,-1,-1
27,-1,1683,265,73,110,1,-1,-1,-1
27,-1,1653,177,8,9,1,-1,-1,-1
27,-1,1567,505,21,18,1,-1,-1,-1
27,-1,331,215,44,92,1,-1,-1,-1
27,-1,3,332,36,107,1,-1,-1,-1
28,-1,932,795,95,218,1,-1,-1,-1
28,-1,1579,406,84,116,1,-1,-1,-1
28,-1,344,354,54,121,1,-1,-1,-1
28,-1,388,177,42,83,1,-1,-1,-1
28,-1,883,212,45,94,1,-1,-1,-1
28,-1,209,486,65,174,1,-1,-1,-1
28,-1,700,574,76,167,1,-1,-1,-1
28,-1,1220,341,64,112,1,-1,-1,-1
28,-1,1692,264,71,109,1,-1,-1,-1
28,-1,1654,173,8,9,1,-1,-1,-1
28,-1,1560,503,21,18,1,-1,-1,-1
28,-1,335,212,44,92,1,-1,-1,-1
28,-1,7,328,45,109,1,-1,-1,-1
29,-1,932,794,95,220,1,-1,-1,-1
29,-1,1576,403,82,118,1,-1,-1,-1
29,-1,349,354,54,117,1,-1,-1,-1
29,-1,388,174,41,83,1,-1,-1,-1
29,-1,885,210,42,93,1,-1,-1,-1
29,-1,214,485,65,174,1,-1,-1,-1
29,-1,700,574,76,163,1,-1,-1,-1
29,-1,1229,340,63,110,1,-1,-1,-1
29,-1,1701,263,70,107,1,-1,-1,-1
29,-1,1655,169,9,9,1,-1,-1,-1
29,-1,1553,502,21,18,1,-1,-1,-1
29,-1,339,209,44,92,1,-1,-1,-1
29,-1,11,324,54,112,1,-1,-1,-1
30,-1,933,793,95,225,1,-1,-1,-1
30,-1,1568,398,77,120,1,-1,-1,-1
30,-1,360,352,54,111,1,-1,-1,-1
30,-1,389,168,40,83,1,-1,-1,-1
30,-1,890,207,37,92,1,-1,-1,-1
30,-1,224,483,65,174,1,-1,-1,-1
30,-1,700,574,76,155,1,-1,-1,-1
30,-1,1246,339,62,106,1,-1,-1,-1
30,-1,1718,260,66,104,1,-1,-1,-1
30,-1,1657,160,9,9,1,-1,-1,-1
30,-1,1539,498,21,18,1,-1,-1,-1
30,-1,348,204,44,92,1,-1,-1,-1
30,-1,18,315,72,118,1,-1,-1,-1
31,-1,933,793,95,225,1,-1,-1,-1
31,-1,1568,398,77,120,1,-1,-1,-1
31,-1,360,352,54,111,1,-1,-1,-1
31,-1,389,168,40,83,1,-1,-1,-1
31,-1,890,207,37,92,1,-1,-1,-1
31,-1,224,483,65,174,1,-1,-1,-1
31,-1,700,574,76,155,1,-1,-1,-1
31,-1,1246,339,62,106,1,-1,-1,-1
31,-1,1719,260,66,104,1,-1,-1,-1
31,-1,1657,160,9,9,1,-1,-1,-1
31,-1,1539,498,21,18,1,-1,-1,-1
31,-1,348,204,44,92,1,-1,-1,-1
31,-1,18,315,72,118,1,-1,-1,-1
32,-1,934,796,95,221,1,-1,-1,-1
32,-1,1563,399,77,118,1,-1,-1,-1
32,-1,367,350,54,111,1,-1,-1,-1
32,-1,391,167,40,82,1,-1,-1,-1
32,-1,891,206,38,91,1,-1,-1,-1
32,-1,229,479,65,174,1,-1,-1,-1
32,-1,705,572,76,157,1,-1,-1,-1
32,-1,1251,341,63,104,1,-1,-1,-1
32,-1,1728,258,69,104,1,-1,-1,-1
32,-1,1660,157,9,9,1,-1,-1,-1
32,-1,1534,499,21,18,1,-1,-1,-1
32,-1,355,203,43,91,1,-1,-1,-1
32,-1,30,313,72,118,1,-1,-1,-1
33,-1,935,798,95,217,1,-1,-1,-1
33,-1,1558,400,77,117,1,-1,-1,-1
33,-1,373,347,54,111,1,-1,-1,-1
33,-1,393,165,41,81,1,-1,-1,-1
33,-1,893,204,39,89,1,-1,-1,-1
33,-1,234,476,65,174,1,-1,-1,-1
33,-1,711,569,76,159,1,-1,-1,-1
33,-1,1257,342,65,102,1,-1,-1,-1
33,-1,1738,255,71,105,1,-1,-1,-1
33,-1,1664,153,9,9,1,-1,-1,-1
33,-1,1528,499,21,18,1,-1,-1,-1
33,-1,361,201,41,90,1,-1,-1,-1
33,-1,43,312,72,118,1,-1,-1,-1
34,-1,936,800,95,213,1,-1,-1,-1
34,-1,1552,401,77,115,1,-1,-1,-1
34,-1,379,345,54,111,1,-1,-1,-1
34,-1,396,163,41,80,1,-1,-1,-1
34,-1,894,203,40,88,1,-1,-1,-1
34,-1,239,472,65,174,1,-1,-1,-1
34,-1,716,567,76,161,1,-1,-1,-1
34,-1,1262,343,67,100,1,-1,-1,-1
34,-1,1748,252,74,105,1,-1,-1,-1
34,-1,1667,149,9,9,1,-1,-1,-1
34,-1,1523,500,21,18,1,-1,-1,-1
34,-1,368,200,40,89,1,-1,-1,-1
34,-1,55,310,72,118,1,-1,-1,-1
35,-1,938,805,95,206,1,-1,-1,-1
35,-1,1542,403,78,112,1,-1,-1,-1
35,-1,392,340,54,111,1,-1,-1,-1
35,-1,400,160,42,79,1,-1,-1,-1
35,-1,897,200,42,86,1,-1,-1,-1
35,-1,250,465,65,174,1,-1,-1,-1
35,-1,727,563,76,166,1,-1,-1,-1
35,-1,1272,346,71,96,1,-1,-1,-1
35,-1,1768,246,78,106,1,-1,-1,-1
35,-1,1674,142,9,9,1,-1,-1,-1
35,-1,1511,500,21,18,1,-1,-1,-1
35,-1,381,197,37,87,1,-1,-1,-1
35,-1,79,306,72,118,1,-1,-1,-1
35,-1,0,445,30,148,1,-1,-1,-1
36,-1,938,805,95,206,1,-1,-1,-1
36,-1,1542,403,78,112,1,-1,-1,-1
36,-1,392,340,54,111,1,-1,-1,-1
36,-1,400,160,42,79,1,-1,-1,-1
36,-1,897,200,42,86,1,-1,-1,-1
36,-1,250,465,65,174,1,-1,-1,-1
36,-1,727,562,76,166,1,-1,-1,-1
36,-1,1272,346,71,96,1,-1,-1,-1
36,-1,1768,246,78,106,1,-1,-1,-1
36,-1,1674,142,9,9,1,-1,-1,-1
36,-1,1511,500,21,18,1,-1,-1,-1
36,-1,381,197,37,87,1,-1,-1,-1
36,-1,79,306,72,118,1,-1,-1,-1
36,-1,0,445,30,148,1,-1,-1,-1
37,-1,942,806,95,207,1,-1,-1,-1
37,-1,1536,400,78,114,1,-1,-1,-1
37,-1,401,338,54,111,1,-1,-1,-1
37,-1,404,157,40,80,1,-1,-1,-1
37,-1,901,197,42,88,1,-1,-1,-1
37,-1,258,463,64,174,1,-1,-1,-1
37,-1,736,561,76,166,1,-1,-1,-1
37,-1,1282,345,68,97,1,-1,-1,-1
37,-1,1782,244,77,106,1,-1,-1,-1
37,-1,1679,138,10,9,1,-1,-1,-1
37,-1,1509,499,21,18,1,-1,-1,-1
37,-1,389,194,35,87,1,-1,-1,-1
37,-1,94,306,72,117,1,-1,-1,-1
37,-1,0,441,39,149,1,-1,-1,-1
38,-1,946,807,95,209,1,-1,-1,-1
38,-1,1531,397,79,116,1,-1,-1,-1
38,-1,411,337,54,111,1,-1,-1,-1
38,-1,409,154,38,81,1,-1,-1,-1
38,-1,905,193,42,91,1,-1,-1,-1
38,-1,266,461,63,174,1,-1,-1,-1
38,-1,744,560,76,166,1,-1,-1,-1
38,-1,1292,345,65,98,1,-1,-1,-1
38,-1,1797,242,75,106,1,-1,-1,-1
38,-1,1684,134,10,9,1,-1,-1,-1
38,-1,1507,498,21,18,1,-1,-1,-1
38,-1,398,190,34,88,1,-1,-1,-1
38,-1,109,305,72,116,1,-1,-1,-1
38,-1,0,437,48,150,1,-1,-1,-1
39,-1,951,808,95,210,1,-1,-1,-1
39,-1,1525,393,79,118,1,-1,-1,-1
39,-1,421,335,54,111,1,-1,-1,-1
39,-1,414,151,35,82,1,-1,-1,-1
39,-1,908,190,42,93,1,-1,-1,-1
39,-1,274,459,61,174,1,-1,-1,-1
39,-1,752,559,76,166,1,-1,-1,-1
39,-1,1302,344,62,98,1,-1,-1,-1
39,-1,1812,239,74,106,1,-1,-1,-1
39,-1,1689,130,11,10,1,-1,-1,-1
39,-1,1505,497,21,18,1,-1,-1,-1
39,-1,406,187,32,88,1,-1,-1,-1
39,-1,124,304,72,115,1,-1,-1,-1
39,-1,0,433,57,151,1,-1,-1,-1
40,-1,959,809,95,213,1,-1,-1,-1
40,-1,1514,387,79,121,1,-1,-1,-1
40,-1,440,332,54,111,1,-1,-1,-1
40,-1,423,145,31,84,1,-1,-1,-1
40,-1,916,183,42,97,1,-1,-1,-1
40,-1,290,455,59,174,1,-1,-1,-1
40,-1,769,556,76,166,1,-1,-1,-1
40,-1,1322,342,56,100,1,-1,-1,-1
40,-1,1841,235,70,106,1,-1,-1,-1
40,-1,1700,122,12,10,1,-1,-1,-1
40,-1,1501,494,21,18,1,-1,-1,-1
40,-1,422,181,28,88,1,-1,-1,-1
40,-1,153,302,72,113,1,-1,-1,-1
40,-1,0,425,74,153,1,-1,-1,-1
41,-1,959,809,95,213,1,-1,-1,-1
41,-1,1514,387,79,121,1,-1,-1,-1
41,-1,440,332,54,111,1,-1,-1,-1
41,-1,423,145,31,84,1,-1,-1,-1
41,-1,916,183,42,97,1,-1,-1,-1
41,-1,290,455,59,174,1,-1,-1,-1
41,-1,769,556,76,166,1,-1,-1,-1
41,-1,1322,342,56,100,1,-1,-1,-1
41,-1,1841,235,70,106,1,-1,-1,-1
41,-1,1700,122,12,10,1,-1,-1,-1
41,-1,1501,494,21,18,1,-1,-1,-1
41,-1,422,181,28,88,1,-1,-1,-1
41,-1,153,302,72,113,1,-1,-1,-1
41,-1,0,425,74,153,1,-1,-1,-1
42,-1,963,809,95,217,1,-1,-1,-1
42,-1,1511,384,79,123,1,-1,-1,-1
42,-1,449,328,54,111,1,-1,-1,-1
42,-1,426,142,33,83,1,-1,-1,-1
42,-1,921,180,42,96,1,-1,-1,-1
42,-1,298,453,59,174,1,-1,-1,-1
42,-1,778,554,76,166,1,-1,-1,-1
42,-1,1326,340,59,102,1,-1,-1,-1
42,-1,1856,232,58,103,1,-1,-1,-1
42,-1,1706,118,12,10,1,-1,-1,-1
42,-1,1498,492,21,18,1,-1,-1,-1
42,-1,429,178,30,88,1,-1,-1,-1
42,-1,168,298,72,113,1,-1,-1,-1
42,-1,5,421,74,153,1,-1,-1,-1
43,-1,966,809,95,221,1,-1,-1,-1
43,-1,1509,382,78,124,1,-1,-1,-1
43,-1,457,324,54,111,1,-1,-1,-1
43,-1,429,138,36,83,1,-1,-1,-1
43,-1,927,177,42,94,1,-1,-1,-1
43,-1,306,451,59,174,1,-1,-1,-1
43,-1,787,553,76,166,1,-1,-1,-1
43,-1,1330,338,61,104,1,-1,-1,-1
43,-1,1879,229,40,98,1,-1,-1,-1
43,-1,1712,114,12,10,1,-1,-1,-1
43,-1,1494,489,21,18,1,-1,-1,-1
43,-1,437,174,32,88,1,-1,-1,-1
43,-1,183,294,72,113,1,-1,-1,-1
43,-1,11,417,74,153,1,-1,-1,-1
44,-1,970,809,95,225,1,-1,-1,-1
44,-1,1506,379,77,126,1,-1,-1,-1
44,-1,465,319,54,111,1,-1,-1,-1
44,-1,432,134,38,83,1,-1,-1,-1
44,-1,932,174,42,93,1,-1,-1,-1
44,-1,314,449,59,174,1,-1,-1,-1
44,-1,796,551,76,166,1,-1,-1,-1
44,-1,1334,335,63,106,1,-1,-1,-1
44,-1,1883,240,36,83,1,-1,-1,-1
44,-1,1719,110,12,10,1,-1,-1,-1
44,-1,1490,487,21,18,1,-1,-1,-1
44,-1,444,171,34,88,1,-1,-1,-1
44,-1,198,290,72,113,1,-1,-1,-1
44,-1,17,414,74,153,1,-1,-1,-1
45,-1,977,809,95,233,1,-1,-1,-1
45,-1,1502,374,75,129,1,-1,-1,-1
45,-1,481,311,54,111,1,-1,-1,-1
45,-1,438,127,43,82,1,-1,-1,-1
45,-1,942,168,42,91,1,-1,-1,-1
45,-1,331,446,59,174,1,-1,-1,-1
45,-1,814,547,76,166,1,-1,-1,-1
45,-1,1343,330,67,110,1,-1,-1,-1
45,-1,1900,286,19,22,1,-1,-1,-1
45,-1,1731,101,12,10,1,-1,-1,-1
45,-1,1483,482,21,18,1,-1,-1,-1
45,-1,459,165,37,88,1,-1,-1,-1
45,-1,227,282,72,113,1,-1,-1,-1
45,-1,29,407,74,153,1,-1,-1,-1
46,-1,977,809,95,233,1,-1,-1,-1
46,-1,1502,374,75,129,1,-1,-1,-1
